uuid,scenario,round,profile,trust,ethnicity,age,class,education,sex,choice,selected
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,1,1,A,4,Bosniak,23,Lower,Primary school,Male,A,1
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,1,1,B,4,Bosniak,67,Upper,University,Female,A,0
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,1,2,A,5,Serb,49,Middle,Primary school,Male,A,1
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,1,2,B,6,Serb,23,Upper,None,Male,A,0
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,1,3,A,6,Serb,49,Middle,Primary school,Female,B,0
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,1,3,B,7,Serb,49,Middle,None,Female,B,1
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,2,1,A,5,Bosniak,67,Lower,Primary school,Male,A,1
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,2,1,B,5,Serb,67,Upper,Primary school,Male,A,0
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,2,2,A,6,Bosniak,49,Lower,Primary school,Female,B,0
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,2,2,B,7,Croat,49,Upper,University,Female,B,1
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,2,3,A,5,Bosniak,67,Lower,University,Female,A,1
uuid:24f6a5ca-195d-461f-9294-356cfcc64228,2,3,B,5,Croat,67,Upper,None,Female,A,0
uuid:685f936f-760c-43ca-9318-104cca07c682,1,1,A,5,Serb,23,Lower,Primary school,Female,A,1
uuid:685f936f-760c-43ca-9318-104cca07c682,1,1,B,4,Bosniak,23,Upper,Primary school,Female,A,0
uuid:685f936f-760c-43ca-9318-104cca07c682,1,2,A,6,Croat,23,Upper,None,Male,A,1
uuid:685f936f-760c-43ca-9318-104cca07c682,1,2,B,3,Croat,49,Upper,Primary school,Male,A,0
uuid:685f936f-760c-43ca-9318-104cca07c682,1,3,A,4,Serb,67,Upper,Primary school,Male,A,1
uuid:685f936f-760c-43ca-9318-104cca07c682,1,3,B,4,Bosniak,23,Middle,University,Male,A,0
uuid:685f936f-760c-43ca-9318-104cca07c682,2,1,A,2,Bosniak,49,Middle,Primary school,Female,B,0
uuid:685f936f-760c-43ca-9318-104cca07c682,2,1,B,4,Bosniak,49,Upper,Primary school,Female,B,1
uuid:685f936f-760c-43ca-9318-104cca07c682,2,2,A,6,Croat,49,Upper,Primary school,Male,A,1
uuid:685f936f-760c-43ca-9318-104cca07c682,2,2,B,4,Croat,67,Lower,Primary school,Female,A,0
uuid:685f936f-760c-43ca-9318-104cca07c682,2,3,A,6,Croat,49,Middle,Primary school,Female,A,1
uuid:685f936f-760c-43ca-9318-104cca07c682,2,3,B,4,Bosniak,49,Upper,University,Male,A,0
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,1,1,A,7,Bosniak,23,Lower,None,Female,B,0
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,1,1,B,7,Croat,49,Middle,Primary school,Female,B,1
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,1,2,A,5,Bosniak,49,Lower,Primary school,Female,A,1
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,1,2,B,4,Croat,67,Upper,Primary school,Female,A,0
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,1,3,A,7,Serb,49,Middle,None,Male,A,1
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,1,3,B,7,Serb,23,Upper,None,Female,A,0
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,2,1,A,7,Croat,49,Middle,None,Female,A,1
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,2,1,B,7,Croat,67,Middle,None,Female,A,0
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,2,2,A,7,Bosniak,49,Lower,Primary school,Male,A,1
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,2,2,B,7,Serb,67,Upper,Primary school,Female,A,0
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,2,3,A,5,Bosniak,67,Upper,None,Male,A,1
uuid:7a0b14fc-a7dc-4c70-b9cc-7a71702d2335,2,3,B,5,Croat,49,Lower,University,Male,A,0
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,1,1,A,4,Bosniak,23,Lower,None,Male,B,0
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,1,1,B,6,Croat,23,Middle,Primary school,Female,B,1
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,1,2,A,7,Croat,67,Middle,University,Male,A,1
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,1,2,B,7,Croat,67,Upper,University,Male,A,0
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,1,3,A,3,Bosniak,67,Middle,University,Male,A,1
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,1,3,B,4,Croat,49,Lower,None,Male,A,0
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,2,1,A,7,Bosniak,49,Middle,Primary school,Female,A,1
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,2,1,B,5,Bosniak,49,Middle,Primary school,Female,A,0
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,2,2,A,7,Bosniak,23,Lower,None,Female,A,1
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,2,2,B,5,Croat,23,Middle,None,Male,A,0
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,2,3,A,7,Croat,49,Upper,University,Male,A,1
uuid:8657d2d1-5d6c-44a3-bbd7-c83020a2219f,2,3,B,6,Bosniak,49,Lower,None,Female,A,0
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,1,1,A,5,Bosniak,67,Middle,None,Male,A,1
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,1,1,B,7,Serb,23,Middle,Primary school,Male,A,0
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,1,2,A,7,Bosniak,49,Upper,Primary school,Male,A,1
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,1,2,B,5,Bosniak,49,Middle,University,Female,A,0
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,1,3,A,6,Croat,23,Middle,Primary school,Female,A,1
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,1,3,B,4,Serb,67,Upper,None,Male,A,0
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,2,1,A,5,Croat,49,Middle,None,Female,A,1
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,2,1,B,4,Serb,49,Middle,Primary school,Male,A,0
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,2,2,A,5,Croat,23,Middle,Primary school,Female,A,1
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,2,2,B,5,Serb,49,Upper,University,Female,A,0
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,2,3,A,3,Bosniak,23,Upper,Primary school,Male,A,1
uuid:b23fdc37-15d5-4797-99a8-914ca3b6f610,2,3,B,5,Bosniak,49,Lower,Primary school,Female,A,0
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,1,1,A,6,Croat,23,Lower,University,Male,A,1
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,1,1,B,4,Serb,67,Lower,University,Female,A,0
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,1,2,A,7,Serb,23,Middle,None,Male,A,1
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,1,2,B,7,Serb,49,Upper,None,Male,A,0
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,1,3,A,7,Serb,67,Lower,Primary school,Male,A,1
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,1,3,B,7,Serb,23,Middle,Primary school,Male,A,0
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,2,1,A,5,Croat,67,Lower,None,Female,A,1
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,2,1,B,4,Serb,23,Upper,None,Female,A,0
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,2,2,A,7,Serb,49,Middle,Primary school,Female,A,1
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,2,2,B,6,Croat,67,Middle,University,Male,A,0
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,2,3,A,6,Bosniak,67,Lower,None,Male,A,1
uuid:97b50f27-ed73-4767-be7e-c60e9d16cf56,2,3,B,4,Serb,67,Middle,Primary school,Female,A,0
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,1,1,A,5,Serb,23,Upper,None,Male,A,1
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,1,1,B,3,Bosniak,49,Middle,None,Female,A,0
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,1,2,A,7,Bosniak,49,Middle,Primary school,Male,A,1
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,1,2,B,3,Croat,67,Upper,None,Male,A,0
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,1,3,A,3,Serb,67,Middle,Primary school,Male,A,1
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,1,3,B,3,Croat,23,Lower,University,Female,A,0
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,2,1,A,3,Bosniak,49,Upper,University,Female,A,1
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,2,1,B,3,Croat,49,Middle,None,Female,A,0
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,2,2,A,7,Bosniak,67,Middle,None,Male,A,1
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,2,2,B,4,Croat,67,Lower,Primary school,Male,A,0
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,2,3,A,4,Bosniak,67,Middle,None,Male,B,0
uuid:7f4ae692-f2ac-452d-bad6-14ee25267a39,2,3,B,4,Bosniak,23,Upper,Primary school,Female,B,1
uuid:04aad677-b47a-491e-9f0d-93b281482a04,1,1,A,4,Croat,67,Upper,None,Female,A,1
uuid:04aad677-b47a-491e-9f0d-93b281482a04,1,1,B,5,Croat,23,Middle,University,Female,A,0
uuid:04aad677-b47a-491e-9f0d-93b281482a04,1,2,A,7,Serb,49,Middle,Primary school,Female,A,1
uuid:04aad677-b47a-491e-9f0d-93b281482a04,1,2,B,5,Croat,49,Lower,Primary school,Male,A,0
uuid:04aad677-b47a-491e-9f0d-93b281482a04,1,3,A,6,Serb,49,Upper,University,Male,A,1
uuid:04aad677-b47a-491e-9f0d-93b281482a04,1,3,B,6,Serb,23,Upper,Primary school,Male,A,0
uuid:04aad677-b47a-491e-9f0d-93b281482a04,2,1,A,5,Bosniak,49,Middle,None,Male,A,1
uuid:04aad677-b47a-491e-9f0d-93b281482a04,2,1,B,5,Serb,49,Upper,University,Male,A,0
uuid:04aad677-b47a-491e-9f0d-93b281482a04,2,2,A,7,Bosniak,23,Upper,None,Female,A,1
uuid:04aad677-b47a-491e-9f0d-93b281482a04,2,2,B,6,Serb,67,Lower,University,Male,A,0
uuid:04aad677-b47a-491e-9f0d-93b281482a04,2,3,A,7,Serb,23,Middle,None,Female,A,1
uuid:04aad677-b47a-491e-9f0d-93b281482a04,2,3,B,7,Croat,49,Upper,Primary school,Male,A,0
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,1,1,A,6,Bosniak,23,Lower,None,Female,A,1
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,1,1,B,5,Croat,49,Middle,Primary school,Female,A,0
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,1,2,A,7,Bosniak,49,Upper,None,Female,B,0
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,1,2,B,7,Serb,23,Lower,None,Male,B,1
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,1,3,A,7,Croat,23,Lower,None,Male,A,1
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,1,3,B,6,Croat,67,Upper,None,Male,A,0
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,2,1,A,1,Bosniak,23,Upper,None,Female,A,1
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,2,1,B,5,Croat,23,Lower,University,Female,A,0
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,2,2,A,6,Bosniak,67,Middle,Primary school,Female,B,0
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,2,2,B,5,Bosniak,67,Upper,Primary school,Male,B,1
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,2,3,A,7,Bosniak,49,Upper,None,Male,A,1
uuid:5c75257a-b05a-4e2b-8576-f37b0cd52739,2,3,B,6,Croat,23,Middle,University,Male,A,0
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,1,1,A,7,Bosniak,67,Upper,None,Male,A,1
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,1,1,B,5,Serb,67,Lower,Primary school,Male,A,0
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,1,2,A,6,Serb,67,Middle,Primary school,Female,A,1
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,1,2,B,3,Bosniak,49,Middle,Primary school,Female,A,0
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,1,3,A,7,Croat,23,Middle,None,Female,B,0
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,1,3,B,7,Bosniak,67,Upper,Primary school,Male,B,1
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,2,1,A,4,Bosniak,67,Lower,University,Female,A,1
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,2,1,B,4,Serb,49,Upper,Primary school,Female,A,0
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,2,2,A,7,Bosniak,23,Middle,None,Male,A,1
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,2,2,B,6,Serb,67,Middle,University,Female,A,0
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,2,3,A,7,Serb,49,Upper,Primary school,Male,A,1
uuid:66f23276-d759-49af-a8fc-238f8dbf295d,2,3,B,6,Bosniak,67,Middle,Primary school,Female,A,0
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,1,1,A,5,Bosniak,49,Lower,Primary school,Male,A,1
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,1,1,B,6,Croat,49,Middle,Primary school,Male,A,0
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,1,2,A,3,Croat,23,Upper,University,Male,A,1
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,1,2,B,3,Serb,67,Upper,None,Male,A,0
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,1,3,A,6,Croat,23,Upper,University,Female,A,1
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,1,3,B,6,Bosniak,67,Lower,Primary school,Male,A,0
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,2,1,A,7,Bosniak,49,Lower,University,Female,A,1
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,2,1,B,7,Bosniak,67,Middle,Primary school,Male,A,0
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,2,2,A,7,Croat,67,Lower,University,Male,A,1
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,2,2,B,7,Serb,67,Middle,None,Male,A,0
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,2,3,A,5,Serb,67,Lower,None,Male,A,1
uuid:469914d7-9868-4242-8abd-1a6c03e3f1c9,2,3,B,5,Serb,67,Upper,None,Male,A,0
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,1,1,A,1,Serb,49,Upper,None,Female,A,1
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,1,1,B,1,Serb,23,Middle,Primary school,Female,A,0
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,1,2,A,1,Bosniak,49,Upper,Primary school,Male,B,0
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,1,2,B,1,Croat,49,Upper,None,Female,B,1
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,1,3,A,1,Serb,23,Upper,Primary school,Female,A,1
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,1,3,B,1,Bosniak,49,Middle,University,Male,A,0
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,2,1,A,1,Serb,67,Middle,University,Male,A,1
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,2,1,B,1,Bosniak,49,Upper,None,Female,A,0
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,2,2,A,1,Bosniak,67,Middle,University,Female,B,0
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,2,2,B,1,Serb,23,Middle,Primary school,Female,B,1
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,2,3,A,1,Croat,49,Lower,University,Male,B,0
uuid:e5d3aa3b-ecb8-4508-8f98-7505f6b54fba,2,3,B,1,Bosniak,49,Lower,University,Female,B,1
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,1,1,A,3,Bosniak,49,Lower,None,Female,A,1
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,1,1,B,3,Bosniak,67,Middle,University,Male,A,0
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,1,2,A,3,Croat,23,Middle,None,Female,B,0
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,1,2,B,3,Serb,67,Middle,Primary school,Female,B,1
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,1,3,A,3,Serb,23,Upper,Primary school,Male,B,0
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,1,3,B,3,Croat,67,Upper,None,Male,B,1
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,2,1,A,3,Bosniak,23,Upper,Primary school,Female,B,0
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,2,1,B,3,Serb,67,Upper,University,Female,B,1
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,2,2,A,3,Serb,23,Lower,None,Female,A,1
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,2,2,B,3,Serb,67,Upper,Primary school,Female,A,0
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,2,3,A,3,Croat,49,Lower,Primary school,Female,A,1
uuid:dadedd2a-d537-4cd0-ab58-75992ab09279,2,3,B,3,Bosniak,67,Upper,None,Male,A,0
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,1,1,A,2,Croat,23,Lower,None,Female,B,0
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,1,1,B,2,Serb,49,Upper,None,Female,B,1
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,1,2,A,2,Serb,67,Middle,University,Male,A,1
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,1,2,B,2,Croat,67,Lower,None,Male,A,0
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,1,3,A,2,Croat,67,Middle,None,Male,B,0
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,1,3,B,2,Croat,23,Lower,None,Female,B,1
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,2,1,A,2,Croat,67,Lower,Primary school,Female,A,1
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,2,1,B,2,Croat,67,Upper,University,Female,A,0
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,2,2,A,2,Croat,67,Upper,University,Male,A,1
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,2,2,B,2,Bosniak,23,Upper,University,Male,A,0
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,2,3,A,2,Serb,67,Lower,None,Male,A,1
uuid:febe4f31-bc0b-4e83-9fcc-a182bf8c0d34,2,3,B,2,Bosniak,23,Lower,Primary school,Male,A,0
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,1,1,A,2,Bosniak,23,Middle,University,Female,A,1
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,1,1,B,2,Croat,67,Lower,Primary school,Female,A,0
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,1,2,A,2,Serb,67,Lower,None,Female,A,1
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,1,2,B,2,Croat,49,Lower,Primary school,Female,A,0
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,1,3,A,2,Serb,49,Lower,University,Female,A,1
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,1,3,B,2,Croat,23,Lower,None,Male,A,0
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,2,1,A,2,Bosniak,67,Lower,None,Male,A,1
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,2,1,B,2,Croat,49,Lower,Primary school,Male,A,0
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,2,2,A,2,Bosniak,49,Middle,None,Female,A,1
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,2,2,B,2,Croat,49,Middle,None,Female,A,0
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,2,3,A,2,Serb,49,Middle,Primary school,Male,A,1
uuid:fb3bc3be-9ed0-4cca-bc7d-fdc06e88ab44,2,3,B,2,Croat,67,Middle,University,Male,A,0
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,1,1,A,1,Bosniak,67,Middle,University,Male,A,1
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,1,1,B,1,Croat,67,Upper,University,Male,A,0
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,1,2,A,1,Bosniak,49,Middle,University,Male,B,0
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,1,2,B,1,Serb,49,Middle,Primary school,Male,B,1
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,1,3,A,1,Serb,23,Middle,Primary school,Male,A,1
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,1,3,B,1,Serb,49,Upper,Primary school,Male,A,0
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,2,1,A,1,Croat,49,Middle,University,Female,A,1
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,2,1,B,1,Croat,49,Upper,Primary school,Male,A,0
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,2,2,A,1,Croat,23,Middle,None,Female,A,1
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,2,2,B,1,Croat,49,Upper,None,Female,A,0
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,2,3,A,1,Bosniak,67,Upper,None,Female,B,0
uuid:562d9f44-b37f-4b8f-990f-2ec6fb9bf3b6,2,3,B,1,Croat,23,Middle,None,Female,B,1
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,1,1,A,1,Croat,49,Lower,None,Male,A,1
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,1,1,B,1,Bosniak,49,Upper,None,Male,A,0
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,1,2,A,1,Bosniak,23,Middle,None,Female,A,1
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,1,2,B,1,Bosniak,67,Lower,None,Female,A,0
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,1,3,A,1,Bosniak,23,Upper,University,Female,B,0
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,1,3,B,1,Serb,23,Middle,Primary school,Female,B,1
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,2,1,A,1,Serb,23,Middle,Primary school,Female,A,1
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,2,1,B,1,Serb,23,Upper,None,Male,A,0
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,2,2,A,1,Bosniak,23,Lower,Primary school,Female,A,1
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,2,2,B,1,Bosniak,49,Middle,None,Male,A,0
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,2,3,A,1,Bosniak,23,Upper,University,Male,A,1
uuid:3f2e76ea-90d5-4a4c-b59d-e4548a928a5c,2,3,B,1,Bosniak,67,Middle,University,Male,A,0
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,1,1,A,2,Serb,67,Middle,University,Female,A,1
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,1,1,B,2,Croat,49,Lower,Primary school,Female,A,0
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,1,2,A,2,Croat,67,Lower,Primary school,Male,B,0
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,1,2,B,2,Serb,67,Upper,University,Male,B,1
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,1,3,A,2,Bosniak,67,Upper,Primary school,Male,B,0
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,1,3,B,2,Serb,23,Middle,University,Female,B,1
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,2,1,A,2,Bosniak,23,Upper,University,Male,A,1
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,2,1,B,2,Bosniak,49,Middle,University,Male,A,0
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,2,2,A,2,Croat,67,Middle,Primary school,Male,A,1
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,2,2,B,2,Croat,67,Lower,University,Male,A,0
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,2,3,A,2,Croat,23,Lower,Primary school,Male,B,0
uuid:63820390-07c6-4d50-a77e-0e8570d3a765,2,3,B,2,Serb,67,Middle,None,Female,B,1
uuid:24285347-e21a-417c-8199-d6ea940436f6,1,1,A,2,Bosniak,67,Upper,Primary school,Female,A,1
uuid:24285347-e21a-417c-8199-d6ea940436f6,1,1,B,2,Bosniak,49,Middle,University,Female,A,0
uuid:24285347-e21a-417c-8199-d6ea940436f6,1,2,A,2,Croat,67,Lower,University,Female,A,1
uuid:24285347-e21a-417c-8199-d6ea940436f6,1,2,B,2,Serb,23,Lower,None,Female,A,0
uuid:24285347-e21a-417c-8199-d6ea940436f6,1,3,A,2,Serb,67,Lower,University,Male,A,1
uuid:24285347-e21a-417c-8199-d6ea940436f6,1,3,B,2,Croat,23,Middle,Primary school,Male,A,0
uuid:24285347-e21a-417c-8199-d6ea940436f6,2,1,A,2,Croat,49,Upper,Primary school,Male,A,1
uuid:24285347-e21a-417c-8199-d6ea940436f6,2,1,B,2,Croat,49,Lower,University,Male,A,0
uuid:24285347-e21a-417c-8199-d6ea940436f6,2,2,A,2,Serb,23,Lower,University,Male,A,1
uuid:24285347-e21a-417c-8199-d6ea940436f6,2,2,B,2,Croat,23,Upper,None,Male,A,0
uuid:24285347-e21a-417c-8199-d6ea940436f6,2,3,A,2,Croat,49,Middle,Primary school,Female,A,1
uuid:24285347-e21a-417c-8199-d6ea940436f6,2,3,B,2,Serb,67,Middle,Primary school,Female,A,0
uuid:678f6b86-be1e-472b-959f-fc74af406879,1,1,A,4,Serb,49,Middle,University,Female,A,1
uuid:678f6b86-be1e-472b-959f-fc74af406879,1,1,B,4,Serb,67,Lower,Primary school,Male,A,0
uuid:678f6b86-be1e-472b-959f-fc74af406879,1,2,A,4,Serb,23,Lower,None,Female,A,1
uuid:678f6b86-be1e-472b-959f-fc74af406879,1,2,B,4,Bosniak,49,Middle,None,Female,A,0
